ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
13519,26,31034.208155845434,0.05253119034103524,1,201,9291,2156,11246
13520,27,38170.13200081586,0.04243653721030613,1,41,6836,2340,9135
13521,18,21735.394960958936,0.10114854502155335,1,150,5599,2094,7543
13522,32,30488.770741856762,0.13913627642974885,0,12,0,0,-12
13523,20,39668.95371017483,0.0010070681350852044,0,4,0,0,-4
13524,44,98440.12741097865,0.46301637931546563,0,0,0,0,0
13525,46,28580.364260573395,0.05996913050883048,1,762,8117,1351,8706
13526,29,22963.11287513656,0.04385476210635877,1,581,5921,3137,8477
13527,30,21941.84319651905,0.06038909901416443,1,683,9761,2079,11157
13528,25,48125.59525666335,0.22655765225273988,0,38,0,0,-38
13529,42,26029.639267623417,0.30814688684969754,0,31,0,0,-31
13530,70,23929.73852382095,0.0024570857144277703,1,255,6570,1650,7965
13531,64,23274.696244215746,0.25427518291748463,1,540,5722,1909,7091
13532,49,20552.597992796113,0.03946771537339373,1,320,6280,1657,7617
13533,26,48546.629283620154,0.05484800030590419,1,488,14043,1794,15349
13534,36,24492.70617130083,0.06831472810403531,1,337,5242,1514,6419
13535,33,22058.0959689993,0.08320041528073027,0,40,0,0,-40
13536,28,21746.600314246032,0.1791392354936558,1,606,6541,1740,7675
13537,48,27372.91750880653,0.046519497832298376,0,35,0,0,-35
13538,23,20135.054223587693,0.13819990413001013,0,35,0,0,-35
13539,25,25737.601328448232,0.05696780652558434,1,167,5723,2239,7795
13540,31,41068.053706631006,0.053605871881348875,1,409,87955,1804,89350
13541,35,36107.97650237101,0.04833232023533599,1,565,5403,1391,6229
13542,28,28413.711965858434,0.10419916263646757,1,148,5708,1983,7543
13543,42,24352.427069842615,0.07478104426835433,1,523,16097,1925,17499
13544,19,22130.448506477744,0.08621280899938913,1,1026,12666,6970,18610
13545,22,42190.07839457597,0.0964319431212882,1,455,6238,2217,8000
13546,60,20152.78036329059,0.10000612846972551,1,1159,6470,2285,7596
13547,29,26577.94200014382,0.19688903472873887,1,181,7293,2150,9262
13548,37,28574.156625973686,0.452022755775157,1,872,5731,2250,7109
13549,62,23421.689185934945,0.17848593037159247,1,2096,34707,2561,35172
13550,63,24421.270126467185,0.05758270324492502,1,371,9558,2040,11227
13551,47,38052.79936741682,0.06484432913711873,0,113,0,0,-113
13552,19,34796.55284810546,0.041701562493497144,1,372,9991,1656,11275
13553,71,22017.15796527368,0.2713983700936394,1,445,7136,2054,8745
13554,64,28116.285383522183,0.11415404290673593,0,200,0,0,-200
13555,28,49778.514181454746,0.07134458718290006,1,89,23439,1437,24787
13556,32,27923.232075839198,0.014519024746796467,1,114,5362,1410,6658
13557,24,27625.4265288256,0.43350305582971793,0,46,0,0,-46
13558,18,20236.49995324592,0.0943455738498145,1,624,11373,1562,12311
13559,36,32407.929334722598,0.13939917594183196,1,1026,12456,2496,13926
13560,58,40881.24341774375,0.29117180598465847,1,942,6677,2025,7760
13561,32,36937.486573973016,0.11155210430302819,1,135,7693,1551,9109
13562,18,25853.77303223507,0.1969601949694154,0,9,0,0,-9
13563,29,24624.742620044257,0.007690393007973975,1,258,5285,1658,6685
13564,43,22760.1023111263,0.16700871275960832,1,168,5583,1450,6865
13565,46,21407.434828192163,0.009819083733723673,1,392,6554,1386,7548
13566,18,24014.533927591478,0.2715581075568223,0,11,0,0,-11
13567,21,20526.233649769234,0.06484152285836159,0,45,0,0,-45
13568,73,23095.465205393913,0.2063349942077607,0,7,0,0,-7
13569,64,21466.89724449365,0.09153760412183808,1,164,5467,2114,7417
13570,40,23426.791825271197,0.06078330481384118,1,258,9288,1522,10552
13571,26,22912.5509656895,0.027463760702481712,1,740,7877,2081,9218
13572,42,32648.280583269425,0.06942445684184664,1,587,5410,1533,6356
13573,31,23655.819414993017,0.00607029393330969,0,64,0,0,-64
13574,25,22329.571228728713,0.03657646247926142,1,499,10617,2516,12634
13575,67,20452.20705232335,0.0035489129214380222,1,420,20897,1522,21999
13576,72,20116.245457167806,0.14830193824258378,1,585,20210,1448,21073
13577,46,32207.490178191907,0.03217868696819821,1,256,5511,1852,7107
13578,33,58811.73736684559,0.15185216174809626,1,99,5802,1404,7107
13579,42,34102.505943653625,0.10059876980650818,1,699,7427,3643,10371
13580,65,23629.664563526752,0.029605024813913187,1,91,27314,2047,29270
13581,38,30429.942304024,0.05489029801453582,1,169,8273,2959,11063
13582,57,20288.392379464804,0.11107134217374934,0,12,0,0,-12
13583,29,33832.28039994165,0.11715403583997157,0,45,0,0,-45
13584,50,55525.07152049297,0.16816127934946176,1,187,19456,1824,21093
13585,73,20821.489104859917,0.15572675433295616,1,275,9088,1495,10308
13586,30,27715.53551242507,0.1686173814570879,0,39,0,0,-39
13587,19,22947.475934833412,0.13407224646121138,1,780,6001,2328,7549
13588,19,32805.84293747528,0.003174753253978693,0,71,0,0,-71
13589,30,43197.78322424409,0.04941217477675191,0,11,0,0,-11
13590,40,20904.916538145397,0.23773829450991413,1,1404,5345,3367,7308
13591,19,21660.86033487728,0.09278760483188962,1,548,6701,3177,9330
13592,37,33107.22424957417,0.06424578462530527,1,303,8264,1427,9388
13593,42,41062.42538765814,0.12783932864155023,1,302,5257,1376,6331
13594,22,24024.299535391718,0.035698368142736595,1,242,11360,1665,12783
13595,19,25578.01035811272,0.06218311536328617,1,758,6399,1659,7300
13596,22,30389.4701969691,0.01248410149746462,1,41,17803,1526,19288
13597,24,37265.244191374215,0.19723005526354448,1,510,5745,1669,6904
13598,34,22744.942276741007,0.06933286593067294,0,16,0,0,-16
13599,37,31444.323378317094,0.15665878155209118,0,32,0,0,-32
13600,29,29849.52915961435,0.0037349317915021042,1,587,6686,1366,7465
13601,18,27456.721500962638,0.31900204539965193,1,243,5956,1450,7163
13602,31,29488.944743953583,0.06091527348196735,1,439,10666,1494,11721
13603,63,21273.9321654995,0.3747425676179106,0,8,0,0,-8
13604,22,23505.100405664234,0.22091140381601287,1,246,7410,9248,16412
13605,51,20571.697726532395,0.08748681294069567,1,187,7369,1897,9079
13606,51,135238.20004624553,0.0927833785108966,1,376,6852,1673,8149
13607,29,20766.211267526858,0.1777782712726327,1,89,6166,1891,7968
13608,41,23021.740756275904,0.3350178149952832,1,142,9444,1835,11137
13609,30,23035.80047815065,0.07668311589301456,1,96,5356,1898,7158
13610,22,20118.13190796509,0.07236757706433387,1,247,5646,1581,6980
13611,42,36214.213493188436,0.6411896395563644,1,244,7594,1663,9013
13612,54,24130.43236565715,0.3093970843893973,1,847,16157,1598,16908
13613,47,26561.947332236294,0.0294526425264188,1,448,11740,1452,12744
13614,54,31389.890086617077,0.30176246446491706,1,667,5622,1519,6474
13615,25,38574.2383609443,0.17982357281367864,1,204,14788,1484,16068
13616,18,30020.059904019683,0.11444154308655119,1,717,6019,4029,9331
13617,56,21888.61499571232,0.11855263219321786,1,376,16921,2089,18634
13618,29,46884.56266246094,0.006206600106425652,1,139,8632,2206,10699
13619,21,44504.26181362388,0.12454559303107325,1,100,15655,1445,17000
13620,20,20048.615403832704,0.18232080940023027,1,744,6890,2255,8401
13621,61,30965.120217952408,0.011491311080473798,1,462,6990,1477,8005
13622,26,21745.984925130924,0.011008702048171294,1,282,18479,1500,19697
13623,64,22807.799850371714,0.011101571322579395,0,32,0,0,-32
13624,58,26520.205744513623,0.08103002582906002,1,1192,8123,1693,8624
13625,19,20663.70684800642,0.10057223716350475,1,168,5935,1632,7399
13626,25,30059.424295660923,0.2454032107535801,0,20,0,0,-20
13627,68,45494.56850857193,0.10809809430126545,1,2497,7079,1376,5958
13628,30,27902.70610442345,0.3154959577787108,1,463,9673,2067,11277
13629,50,36123.74741313246,0.24851425593701199,1,2734,10786,1470,9522
13630,37,36812.82896982404,0.13701170596990447,1,408,9992,2725,12309
13631,44,40659.56929379039,0.09181672940068221,0,67,0,0,-67
13632,54,25354.359096657827,0.2549955297205869,1,1303,6000,2258,6955
13633,35,22114.45572302349,0.11384533696203758,1,360,7031,2178,8849
13634,21,26073.787712161437,0.020388860161887207,1,767,5442,1647,6322
13635,31,46767.98400914664,0.19314717809062126,0,102,0,0,-102
13636,24,45468.673049398225,0.03665005307803004,1,840,5423,2258,6841
13637,48,27754.970770770862,0.02714972992616156,1,66,21354,1470,22758
13638,28,20256.991185570983,0.05832458596003131,1,397,18782,1489,19874
13639,58,24029.225992102532,0.03688083750714903,1,238,11890,1629,13281
13640,41,21522.08063370857,0.042133547391172005,1,1404,7180,2031,7807
13641,51,26248.06945569045,0.13779138406447272,0,49,0,0,-49
13642,30,25308.220755697756,0.007211627548620328,1,131,7212,1421,8502
13643,71,21450.876747402275,0.23541661705791786,1,219,5962,1362,7105
13644,23,23423.588044990265,0.049864763725748565,1,556,5429,1459,6332
13645,23,33574.06480841512,0.21111717370339958,1,152,8515,1434,9797
13646,57,49861.71415612681,0.13664323259118968,1,276,6225,1344,7293
13647,32,27633.517890179366,0.24194134434256973,1,121,8984,1800,10663
13648,57,48019.18933814409,0.0897612240520102,0,12,0,0,-12
13649,47,28624.28673602972,0.2866325115525956,1,1176,7624,1477,7925
13650,42,34962.27898786897,0.33324877965419064,1,252,13055,2463,15266
13651,41,21144.98712709304,0.12637413297999975,0,1,0,0,-1
13652,18,21290.051031359257,0.08046455543782287,1,155,5310,3037,8192
13653,30,28397.470914567468,0.1947029674003832,0,8,0,0,-8
13654,20,20701.475381390534,0.046642440447715275,1,492,6897,3045,9450
13655,62,27550.62121415887,0.16976804396342982,0,30,0,0,-30
13656,19,28719.981958936594,0.0375555816674542,1,163,5518,1681,7036
13657,28,22119.50776077907,0.22441872446753577,1,101,20118,3695,23712
13658,47,25478.68417604703,0.015743092632682396,1,134,10147,2229,12242
13659,42,39962.44401908479,0.11107498296236727,1,1839,6718,1361,6240
13660,19,26918.670442711813,0.10436450725679856,1,272,5411,2085,7224
13661,68,26700.97654652547,0.3683772095614576,1,239,7301,1757,8819
13662,34,25849.805658730857,0.26927567617822434,0,82,0,0,-82
13663,30,21170.192786421543,0.05960637793441043,0,36,0,0,-36
13664,20,23156.151377492988,0.29001143861674716,1,2174,11054,1540,10420
13665,30,52766.23960578917,0.2797882500662707,0,22,0,0,-22
13666,25,21307.63985521832,0.1400316026639717,1,58,33885,1402,35229
13667,32,22186.634756980697,0.19349453950038925,0,48,0,0,-48
13668,71,44846.27474705273,0.10282627572002714,1,432,9204,1424,10196
13669,20,35223.98591693909,0.014893207711386613,1,72,6903,1537,8368
13670,61,29711.53204074,0.20257454563677268,1,1146,8316,5344,12514
13671,75,20273.821036047724,0.10421497494258485,1,1389,8297,2017,8925
13672,28,34346.57157278331,0.06706648772288558,1,28,5515,1399,6886
13673,67,30333.209585626726,0.4359428386050752,0,82,0,0,-82
13674,48,177527.10137660787,0.13177498961093925,1,41,7747,1742,9448
13675,43,23057.478845843565,0.10034597004254033,1,549,6538,2777,8766
13676,29,23418.69106616143,0.07224558248996493,1,421,7481,1646,8706
13677,21,35791.60112212396,0.008124598874079682,1,1114,14641,1386,14913
13678,67,22590.607812670503,0.09273424991613755,0,10,0,0,-10
13679,61,32354.4601007576,0.1410932327286954,1,331,5733,2802,8204
13680,40,24073.495149501567,0.012267512641452306,1,1179,6066,1359,6246
13681,33,20282.21556429255,0.22773690952550965,1,1269,22000,2174,22905
13682,71,22758.85601542418,0.1360260125948287,1,1180,6270,2128,7218
13683,33,31030.481188078847,0.06261161038810238,0,30,0,0,-30
13684,67,21371.254184020705,0.13351157362829058,1,459,6040,1400,6981
13685,55,21546.22521102362,0.09505412722906868,0,33,0,0,-33
13686,60,22208.66737095883,0.06660038010499655,1,406,12189,1424,13207
13687,38,29551.55610250852,0.01457978295657103,0,32,0,0,-32
13688,28,23148.804045033292,0.05600040463599316,1,228,7459,3682,10913
13689,23,21992.785295696354,0.037035977274305305,1,1626,9312,1491,9177
13690,29,21249.648785389734,0.38086087935974744,1,757,5303,3591,8137
13691,59,129402.57674410245,0.18706837776361968,1,1941,5255,1652,4966
13692,52,26425.565453171195,0.09533554770211412,1,56,5267,1564,6775
13693,34,25823.94772243246,0.06802397619516959,1,498,5405,1904,6811
13694,27,23788.40732518772,0.11248614279417772,1,339,7229,2156,9046
13695,21,28505.058547069013,0.09539594224874537,0,6,0,0,-6
13696,64,55523.172982441945,0.07523365044195655,1,777,5876,1788,6887
13697,31,23510.745461466286,0.0013921494675902908,1,1001,8047,2702,9748
13698,27,22089.963638514848,0.015701136926321437,1,115,7311,1353,8549
13699,22,21373.424947412972,0.0938521278757435,1,82,7439,1755,9112
13700,57,20479.493973195466,0.03080794895703749,1,161,12846,1411,14096
13701,22,27368.62386704603,0.2178917856525631,1,790,5694,1443,6347
13702,58,23569.493773849106,0.007467111521164329,1,109,28758,1576,30225
13703,62,30811.259548993534,0.26668851048424475,1,1730,12210,3840,14320
13704,74,23826.206019279274,0.10842756257305919,1,231,6121,1636,7526
13705,20,50587.5924900465,0.20628526051780735,1,292,5372,1374,6454
13706,25,57623.97529323979,0.17033898826161048,0,9,0,0,-9
13707,22,22833.12230630954,0.05730184526740707,1,809,6068,1941,7200
13708,41,21168.30795412356,0.11690407948393505,1,81,7641,1360,8920
13709,70,43305.77629789584,0.08117265675071834,1,2155,6143,3019,7007
13710,59,21717.908290603988,0.01956296951033293,0,1,0,0,-1
13711,40,25674.61999733635,0.11319071479296906,0,18,0,0,-18
13712,34,27666.135536663904,0.07021359718974458,1,601,6512,1609,7520
13713,25,25540.202364546163,0.41180047580553564,0,57,0,0,-57
13714,22,31306.599937025454,0.41864646254780036,1,609,6047,2234,7672
13715,21,53458.12919389371,0.032804400137608415,1,429,8573,1667,9811
13716,46,27944.067377194035,0.21494700711608142,0,1,0,0,-1
13717,54,23152.546787700325,0.015268419100535205,1,326,12252,1405,13331
13718,31,23494.041710703936,0.25482676580067465,1,155,8198,1989,10032
13719,60,20907.764656659332,0.2676263222954954,1,141,6232,1970,8061
13720,27,22743.260699481532,0.3223086137370435,0,96,0,0,-96
13721,36,27143.518666437976,0.1685298810984191,1,1927,38990,1542,38605
13722,19,28084.982906226105,0.09067803751862397,1,376,12439,1845,13908
13723,53,28260.743379992407,0.20876484165740902,1,407,5328,1773,6694
13724,26,25729.326560861315,0.15652586870552554,1,884,9028,1628,9772
13725,26,23871.217887266368,0.10595639327392939,1,383,6907,1465,7989
13726,26,20534.883705990313,0.05610412032875736,1,513,7555,2095,9137
13727,18,25720.152463028808,0.025839130499550746,1,330,5628,7232,12530
13728,21,20895.534369337074,0.04916803794283343,1,104,20437,1699,22032
13729,68,33354.5077897719,0.14175341199438396,1,208,10859,1456,12107
13730,19,26801.61881824189,0.035948498897029404,1,577,39354,2814,41591
13731,21,22347.830622446527,0.07390019832603474,1,202,10226,3086,13110
13732,70,24594.745093322184,0.06330641645610516,0,14,0,0,-14
13733,71,26096.03318086876,0.2241278717312985,1,831,8398,1701,9268
13734,69,33422.12627768713,0.2202372413480854,0,21,0,0,-21
13735,27,26616.502429867498,0.30102675886806946,1,32,10911,1456,12335
13736,43,26778.152003865158,0.50156693910839,0,4,0,0,-4
13737,50,20248.726345669438,0.02616689267763872,1,76,19900,2030,21854
13738,21,26426.184979449365,0.287196214462191,0,10,0,0,-10
13739,75,26530.83370569119,0.016469333280391643,1,201,5277,2169,7245
13740,18,28136.35654943267,0.0991616740785812,1,159,6095,1935,7871
13741,18,24343.537881019274,0.08261169854415325,1,228,5882,1825,7479
13742,67,26148.424489741737,0.051597101995641374,1,1451,7151,3280,8980
13743,47,21908.420422864558,0.015234935319864064,1,356,19055,2766,21465
13744,27,46355.51854501979,0.03588289785044071,0,62,0,0,-62
13745,49,24561.703352586144,0.25705215464573283,0,36,0,0,-36
13746,47,23863.27826030499,0.22356782659743887,0,45,0,0,-45
13747,24,31632.60902706482,0.01311114653455268,1,184,6644,1898,8358
13748,71,24156.51365455214,0.05595582314991834,1,265,6130,2632,8497
13749,27,28970.253282662878,0.09275103233434574,1,146,5393,2290,7537
13750,69,21289.48270276831,0.16212385159200537,1,616,7992,1794,9170
13751,68,34515.02267287669,0.22152663638159392,1,1188,8738,1980,9530
13752,63,78833.65405117728,0.04255282164958458,0,46,0,0,-46
13753,19,38907.22127686896,0.06548553497674549,1,65,12231,1494,13660
13754,56,29216.415092910913,0.23742340284164598,1,160,6507,3163,9510
13755,40,30882.280603515548,0.11221969637489715,1,179,9994,1670,11485
13756,56,20039.84414130213,0.16452280294707256,1,1279,6315,1749,6785
13757,59,23210.46849650303,0.22549445115644903,1,1924,8232,2503,8811
13758,72,24754.33169939342,0.03343596256296306,1,438,8782,1914,10258
13759,70,28587.798314381187,0.08292272967780137,1,798,10530,1416,11148
13760,50,41142.8048297822,0.3935740929188455,1,136,9165,1397,10426
13761,56,22821.695096639414,0.005980168081567612,1,228,5798,1469,7039
13762,31,29357.618126097306,0.11484361904991686,1,503,7153,1334,7984
13763,62,24341.661450959455,0.03967863138052784,1,299,9751,8534,17986
13764,74,20674.026266656132,0.10595567222192111,1,1067,5781,2619,7333
13765,56,21189.448048205937,0.0870850713117591,1,819,7005,1749,7935
13766,62,25687.322948471934,0.0865739332750543,1,186,9133,3210,12157
13767,32,20585.86991305068,0.10078078451966516,1,346,6385,2123,8162
13768,40,32109.685166292824,0.07295466466293775,1,449,8412,1607,9570
13769,33,24353.333231744433,0.10160158984429576,1,40,5475,2738,8173
13770,51,32562.566554936482,0.41393144532116216,1,766,7714,1806,8754
13771,52,32895.05094441379,0.15932831630630181,0,13,0,0,-13
13772,53,20136.960924257935,0.02962485470317999,0,48,0,0,-48
13773,29,20396.6114867761,0.25480667240000077,1,962,7698,2637,9373
13774,41,23615.97296794637,0.08769184778435593,1,568,5505,1743,6680
13775,22,30285.80071077711,0.06813926289878072,0,51,0,0,-51
13776,63,22397.92700557455,0.44900345036648226,1,425,9121,1927,10623
13777,19,21358.80863145079,0.16547283579607525,0,61,0,0,-61
13778,68,41209.249980030094,0.024055208019337863,1,103,6642,1370,7909
13779,39,27728.29112664253,0.04754178182024541,1,634,8674,1756,9796
13780,31,34228.41671904858,0.1419951327096276,1,731,7260,1517,8046
13781,55,70251.2153802316,0.08620614041541824,0,102,0,0,-102
13782,34,23696.036316213922,0.03811633382915836,0,21,0,0,-21
13783,25,24554.7153909641,0.20080236990892783,1,662,20387,3404,23129
13784,44,21926.52374344155,0.29904715743468685,0,27,0,0,-27
13785,23,25529.143363634,0.02601347143011678,1,1563,29735,1571,29743
13786,49,23754.394533171835,0.05005060692056357,1,157,8534,1588,9965
13787,52,46624.13694097897,0.18710162304198097,1,10,6692,1340,8022
13788,32,28319.53483166295,0.03545910166555259,0,147,0,0,-147
