ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
21830,1,0,13,0,-13
21831,0,0,74,0,-74
21832,1,0,1,0,-1
21833,0,0,94,0,-94
21834,1,0,3,0,-3
21835,0,0,23,0,-23
21836,0,0,7,0,-7
21837,1,1,783,1364,581
21838,0,0,46,0,-46
21839,1,1,696,1477,781
21840,1,0,4,0,-4
21841,0,0,280,0,-280
21842,1,1,259,1221,962
21843,1,1,494,1436,942
21844,0,0,29,0,-29
21845,0,0,97,0,-97
21846,1,0,42,0,-42
21847,0,0,41,0,-41
21848,1,1,75,1262,1187
21849,0,0,22,0,-22
21850,0,0,42,0,-42
21851,1,0,50,0,-50
21852,0,0,196,0,-196
21853,0,0,14,0,-14
21854,0,0,7,0,-7
21855,0,0,47,0,-47
21856,0,0,10,0,-10
21857,1,1,505,1297,792
21858,1,0,148,0,-148
21859,0,0,11,0,-11
21860,1,1,256,1878,1622
21861,0,0,7,0,-7
21862,1,0,29,0,-29
21863,1,1,441,1479,1038
21864,1,0,29,0,-29
21865,1,0,17,0,-17
21866,1,1,274,1220,946
21867,0,0,116,0,-116
21868,0,0,106,0,-106
21869,0,0,81,0,-81
21870,1,0,31,0,-31
21871,0,0,155,0,-155
21872,1,1,238,2053,1815
21873,0,0,19,0,-19
21874,1,0,87,0,-87
21875,1,1,253,1216,963
21876,1,0,63,0,-63
21877,0,0,57,0,-57
21878,0,0,98,0,-98
21879,1,1,363,1332,969
21880,1,1,1007,1670,663
21881,0,0,12,0,-12
21882,1,1,467,1461,994
21883,1,1,243,1517,1274
21884,0,0,17,0,-17
21885,0,0,93,0,-93
21886,0,0,171,0,-171
21887,1,0,11,0,-11
21888,1,0,12,0,-12
21889,1,0,12,0,-12
21890,0,0,34,0,-34
21891,1,0,9,0,-9
21892,1,0,18,0,-18
21893,1,1,1534,1364,-170
21894,0,0,3,0,-3
21895,0,0,11,0,-11
21896,0,0,56,0,-56
21897,1,0,77,0,-77
21898,1,0,146,0,-146
21899,0,0,138,0,-138
21900,0,0,57,0,-57
21901,1,1,78,1206,1128
21902,1,0,34,0,-34
21903,1,0,7,0,-7
21904,0,0,70,0,-70
21905,1,0,1,0,-1
21906,1,1,537,1323,786
21907,0,0,19,0,-19
21908,1,0,8,0,-8
21909,0,0,12,0,-12
21910,1,1,43,1200,1157
21911,1,1,502,1616,1114
21912,1,0,2,0,-2
21913,0,0,2,0,-2
21914,0,0,34,0,-34
21915,1,0,76,0,-76
21916,0,0,36,0,-36
21917,0,0,109,0,-109
21918,1,0,7,0,-7
21919,1,1,2372,1207,-1165
21920,1,0,125,0,-125
21921,1,1,140,1435,1295
21922,1,1,643,1369,726
21923,1,0,19,0,-19
21924,0,0,125,0,-125
21925,1,0,135,0,-135
21926,0,0,9,0,-9
21927,1,0,3,0,-3
21928,0,0,19,0,-19
21929,1,0,22,0,-22
21930,0,0,116,0,-116
21931,1,0,102,0,-102
21932,0,0,20,0,-20
21933,1,1,80,2733,2653
21934,1,0,135,0,-135
21935,1,0,1,0,-1
21936,1,0,49,0,-49
21937,1,0,45,0,-45
21938,1,0,26,0,-26
21939,1,0,31,0,-31
21940,1,1,612,1560,948
21941,1,0,15,0,-15
21942,0,0,41,0,-41
21943,0,0,12,0,-12
21944,1,0,32,0,-32
21945,1,0,48,0,-48
21946,1,1,3,3972,3969
21947,1,0,66,0,-66
21948,1,0,0,0,0
21949,1,0,25,0,-25
21950,1,0,82,0,-82
21951,0,0,82,0,-82
21952,0,0,22,0,-22
21953,1,0,9,0,-9
21954,1,0,95,0,-95
21955,0,0,87,0,-87
21956,0,0,116,0,-116
21957,1,1,110,1397,1287
21958,1,0,43,0,-43
21959,1,1,445,1235,790
21960,1,0,75,0,-75
21961,1,0,120,0,-120
21962,1,1,132,1369,1237
21963,0,0,77,0,-77
21964,0,0,139,0,-139
21965,0,0,130,0,-130
21966,0,0,8,0,-8
21967,1,1,184,1478,1294
21968,1,0,47,0,-47
21969,0,0,1,0,-1
21970,0,0,11,0,-11
21971,1,1,951,3214,2263
21972,1,0,89,0,-89
21973,1,1,20,1430,1410
21974,1,0,87,0,-87
21975,0,0,17,0,-17
21976,1,1,440,1633,1193
21977,1,1,253,1596,1343
21978,1,1,41,2841,2800
21979,0,0,14,0,-14
21980,1,1,211,2132,1921
21981,0,0,80,0,-80
21982,1,1,101,1797,1696
21983,0,0,67,0,-67
21984,1,0,2,0,-2
21985,1,1,646,1540,894
21986,1,0,15,0,-15
21987,1,0,55,0,-55
21988,1,0,84,0,-84
21989,1,0,38,0,-38
21990,1,0,4,0,-4
21991,0,0,56,0,-56
21992,1,0,8,0,-8
21993,1,1,216,1437,1221
21994,0,0,120,0,-120
21995,1,1,117,1216,1099
21996,1,0,17,0,-17
21997,1,0,3,0,-3
21998,0,0,16,0,-16
21999,0,0,22,0,-22
22000,1,0,212,0,-212
22001,0,0,19,0,-19
22002,0,0,55,0,-55
22003,1,0,53,0,-53
22004,1,0,45,0,-45
22005,0,0,40,0,-40
22006,1,1,804,1330,526
22007,0,0,17,0,-17
22008,1,0,36,0,-36
22009,0,0,0,0,0
22010,0,0,76,0,-76
22011,0,0,9,0,-9
22012,1,0,27,0,-27
22013,1,1,424,1496,1072
22014,0,0,40,0,-40
22015,1,0,70,0,-70
22016,0,0,6,0,-6
22017,0,0,33,0,-33
22018,1,1,132,1688,1556
22019,1,1,718,1550,832
22020,1,0,90,0,-90
22021,1,1,176,1533,1357
22022,1,0,4,0,-4
22023,1,1,65,1777,1712
22024,0,0,293,0,-293
22025,0,0,10,0,-10
22026,1,0,68,0,-68
22027,1,0,4,0,-4
22028,1,1,336,2702,2366
22029,1,1,576,1390,814
22030,0,0,22,0,-22
22031,1,0,50,0,-50
22032,1,0,42,0,-42
22033,1,0,26,0,-26
22034,1,0,37,0,-37
22035,1,1,402,1890,1488
22036,0,0,152,0,-152
22037,1,0,78,0,-78
22038,1,1,197,1270,1073
22039,1,0,28,0,-28
22040,1,0,2,0,-2
22041,1,1,656,1228,572
22042,0,0,171,0,-171
22043,1,1,716,1327,611
22044,1,1,628,1359,731
22045,1,1,284,1293,1009
22046,0,0,54,0,-54
22047,1,0,31,0,-31
22048,0,0,19,0,-19
22049,0,0,129,0,-129
22050,0,0,2,0,-2
22051,0,0,84,0,-84
22052,0,0,24,0,-24
22053,1,0,15,0,-15
22054,1,1,767,2171,1404
22055,0,0,59,0,-59
22056,0,0,29,0,-29
22057,1,0,92,0,-92
22058,1,1,393,1321,928
22059,0,0,11,0,-11
22060,1,1,247,1354,1107
22061,1,1,918,1383,465
22062,1,0,43,0,-43
22063,0,0,109,0,-109
22064,1,0,74,0,-74
22065,1,0,55,0,-55
22066,1,0,8,0,-8
22067,1,1,1624,1332,-292
22068,1,0,105,0,-105
22069,1,1,636,1338,702
22070,0,0,46,0,-46
22071,1,0,34,0,-34
22072,1,1,270,1335,1065
22073,1,0,2,0,-2
22074,1,1,113,1326,1213
22075,1,0,2,0,-2
22076,1,1,302,1459,1157
22077,0,0,9,0,-9
22078,1,1,574,1775,1201
22079,1,1,325,2883,2558
22080,0,0,18,0,-18
22081,1,0,14,0,-14
22082,1,1,780,1583,803
22083,1,1,768,1534,766
22084,0,0,80,0,-80
22085,0,0,98,0,-98
22086,0,0,11,0,-11
22087,0,0,17,0,-17
22088,1,0,21,0,-21
22089,1,1,560,1406,846
22090,0,0,4,0,-4
22091,1,0,26,0,-26
22092,0,0,9,0,-9
22093,0,0,17,0,-17
22094,1,1,1157,1374,217
22095,1,1,59,1792,1733
22096,1,1,944,1464,520
22097,1,1,118,1498,1380
22098,0,0,4,0,-4
22099,0,0,16,0,-16
22100,1,0,10,0,-10
22101,0,0,66,0,-66
22102,1,0,131,0,-131
22103,1,1,324,1680,1356
22104,1,0,4,0,-4
22105,1,0,72,0,-72
22106,1,0,2,0,-2
22107,1,1,367,2602,2235
22108,1,1,482,1470,988
22109,1,0,52,0,-52
22110,1,1,289,1499,1210
22111,1,0,105,0,-105
22112,0,0,3,0,-3
22113,0,0,8,0,-8
22114,1,0,51,0,-51
22115,1,1,272,1568,1296
22116,0,0,14,0,-14
22117,0,0,13,0,-13
22118,1,1,208,1330,1122
22119,1,0,11,0,-11
22120,1,0,12,0,-12
22121,1,1,184,1703,1519
22122,0,0,69,0,-69
22123,1,1,240,1242,1002
22124,1,0,10,0,-10
22125,1,1,158,1988,1830
22126,0,0,41,0,-41
22127,1,0,11,0,-11
22128,1,0,75,0,-75
22129,0,0,2,0,-2
22130,1,0,35,0,-35
22131,0,0,318,0,-318
22132,1,1,605,1433,828
22133,0,0,78,0,-78
22134,1,1,1108,1235,127
22135,1,0,37,0,-37
22136,1,1,628,1997,1369
22137,1,0,127,0,-127
22138,0,0,89,0,-89
22139,1,0,53,0,-53
22140,1,1,168,1202,1034
22141,1,1,2617,1259,-1358
22142,0,0,57,0,-57
22143,1,0,17,0,-17
22144,1,1,1408,1539,131
22145,0,0,8,0,-8
22146,1,0,21,0,-21
22147,1,1,433,1249,816
22148,1,1,229,1390,1161
22149,1,0,5,0,-5
22150,1,1,752,1373,621
22151,1,0,22,0,-22
22152,0,0,29,0,-29
22153,1,1,166,1255,1089
22154,1,1,577,1404,827
22155,0,0,21,0,-21
22156,1,0,16,0,-16
22157,0,0,6,0,-6
22158,1,1,515,1315,800
22159,1,0,54,0,-54
22160,1,0,35,0,-35
22161,1,0,32,0,-32
22162,1,0,100,0,-100
22163,1,1,143,1369,1226
22164,0,0,40,0,-40
22165,0,0,55,0,-55
22166,0,0,89,0,-89
22167,1,1,808,1291,483
22168,1,1,681,2138,1457
22169,1,1,326,1417,1091
22170,1,0,10,0,-10
22171,0,0,9,0,-9
22172,1,0,67,0,-67
22173,1,0,100,0,-100
22174,0,0,17,0,-17
22175,0,0,3,0,-3
22176,1,0,42,0,-42
22177,0,0,19,0,-19
22178,1,0,28,0,-28
22179,0,0,63,0,-63
22180,1,0,18,0,-18
22181,1,1,212,2083,1871
22182,1,0,74,0,-74
22183,1,1,133,1220,1087
22184,1,0,120,0,-120
22185,1,1,264,2196,1932
22186,1,0,6,0,-6
22187,1,0,43,0,-43
22188,1,0,2,0,-2
22189,1,0,2,0,-2
22190,0,0,26,0,-26
22191,1,0,107,0,-107
22192,1,0,8,0,-8
22193,1,1,360,1256,896
22194,1,0,8,0,-8
22195,0,0,5,0,-5
22196,1,0,133,0,-133
22197,1,1,119,1434,1315
22198,0,0,44,0,-44
22199,0,0,65,0,-65
22200,1,1,152,1459,1307
22201,0,0,22,0,-22
22202,0,0,19,0,-19
22203,1,1,259,1203,944
22204,1,0,32,0,-32
22205,1,0,14,0,-14
22206,0,0,24,0,-24
22207,0,0,6,0,-6
22208,0,0,3,0,-3
22209,1,1,294,1218,924
22210,0,0,44,0,-44
22211,0,0,135,0,-135
22212,1,0,37,0,-37
22213,1,1,72,2032,1960
22214,1,0,47,0,-47
22215,0,0,32,0,-32
22216,0,0,39,0,-39
22217,0,0,74,0,-74
22218,1,0,57,0,-57
22219,1,0,55,0,-55
22220,0,0,53,0,-53
22221,1,0,25,0,-25
22222,0,0,16,0,-16
22223,1,1,771,1227,456
22224,1,1,758,1742,984
22225,0,0,24,0,-24
22226,0,0,15,0,-15
22227,0,0,4,0,-4
22228,1,1,471,1466,995
22229,1,0,50,0,-50
22230,1,1,902,1845,943
22231,0,0,21,0,-21
22232,1,0,5,0,-5
22233,0,0,9,0,-9
22234,1,1,605,1600,995
22235,0,0,9,0,-9
22236,1,1,175,1362,1187
22237,1,0,112,0,-112
22238,1,1,226,1278,1052
22239,0,0,0,0,0
22240,0,0,54,0,-54
22241,0,0,21,0,-21
22242,0,0,8,0,-8
22243,1,1,507,1210,703
22244,1,0,74,0,-74
22245,1,0,57,0,-57
22246,1,0,35,0,-35
22247,0,0,94,0,-94
22248,0,0,70,0,-70
22249,1,1,1565,1340,-225
22250,1,0,88,0,-88
22251,1,1,152,1266,1114
22252,1,1,106,2097,1991
22253,0,0,16,0,-16
22254,1,1,737,1622,885
22255,0,0,5,0,-5
22256,0,0,44,0,-44
22257,1,1,85,1265,1180
22258,1,0,63,0,-63
22259,1,1,343,2638,2295
22260,1,0,148,0,-148
22261,0,0,61,0,-61
22262,0,0,8,0,-8
22263,0,0,56,0,-56
22264,1,0,24,0,-24
22265,0,0,26,0,-26
22266,1,1,165,1211,1046
22267,1,1,785,1260,475
22268,0,0,174,0,-174
22269,1,0,64,0,-64
22270,0,0,31,0,-31
22271,1,0,50,0,-50
22272,0,0,5,0,-5
22273,1,1,616,1418,802
22274,1,1,478,1271,793
22275,1,0,11,0,-11
22276,0,0,170,0,-170
22277,0,0,10,0,-10
22278,0,0,0,0,0
22279,0,0,15,0,-15
22280,1,0,7,0,-7
22281,0,0,55,0,-55
22282,1,0,2,0,-2
22283,1,0,232,0,-232
22284,0,0,11,0,-11
22285,1,1,258,1596,1338
22286,0,0,33,0,-33
22287,1,0,113,0,-113
22288,1,0,38,0,-38
22289,0,0,56,0,-56
22290,1,0,2,0,-2
22291,0,0,0,0,0
22292,1,1,160,1224,1064
22293,1,0,30,0,-30
22294,1,1,567,1409,842
22295,1,0,30,0,-30
22296,1,0,100,0,-100
22297,1,0,15,0,-15
22298,0,0,4,0,-4
22299,0,0,61,0,-61
22300,1,0,23,0,-23
22301,0,0,54,0,-54
22302,1,1,162,1777,1615
22303,1,0,20,0,-20
22304,1,1,863,4232,3369
22305,0,0,126,0,-126
22306,1,1,776,1434,658
22307,1,0,81,0,-81
22308,0,0,34,0,-34
22309,1,1,319,2143,1824
22310,0,0,19,0,-19
22311,0,0,80,0,-80
22312,0,0,117,0,-117
22313,0,0,17,0,-17
22314,1,1,17,1269,1252
22315,1,0,39,0,-39
22316,1,1,84,1325,1241
22317,1,0,75,0,-75
22318,0,0,61,0,-61
22319,0,0,15,0,-15
22320,1,0,3,0,-3
22321,0,0,6,0,-6
22322,0,0,44,0,-44
22323,0,0,42,0,-42
22324,1,0,22,0,-22
22325,0,0,1,0,-1
22326,1,0,187,0,-187
22327,1,1,860,2820,1960
22328,1,1,349,1890,1541
22329,1,0,16,0,-16
22330,0,0,0,0,0
22331,1,0,50,0,-50
22332,1,0,9,0,-9
22333,0,0,14,0,-14
22334,1,1,452,1408,956
22335,1,0,89,0,-89
22336,0,0,33,0,-33
22337,0,0,25,0,-25
22338,0,0,38,0,-38
22339,0,0,92,0,-92
22340,1,1,985,1308,323
22341,0,0,8,0,-8
22342,0,0,63,0,-63
22343,0,0,36,0,-36
22344,0,0,47,0,-47
22345,1,1,1339,1434,95
22346,0,0,20,0,-20
22347,1,0,47,0,-47
22348,1,0,36,0,-36
22349,1,0,51,0,-51
22350,0,0,39,0,-39
22351,0,0,60,0,-60
22352,1,0,0,0,0
22353,0,0,23,0,-23
22354,1,0,42,0,-42
22355,0,0,12,0,-12
22356,1,0,44,0,-44
22357,1,1,1363,1535,172
22358,0,0,18,0,-18
22359,1,0,20,0,-20
22360,1,1,581,1292,711
22361,1,0,89,0,-89
22362,1,1,765,1666,901
22363,1,0,37,0,-37
22364,1,1,406,1960,1554
22365,0,0,12,0,-12
22366,0,0,2,0,-2
22367,1,1,601,1206,605
22368,1,1,310,1676,1366
22369,1,0,13,0,-13
22370,1,1,90,1500,1410
22371,1,0,2,0,-2
22372,1,1,292,1596,1304
22373,1,1,593,1300,707
22374,1,1,1005,2185,1180
22375,0,0,29,0,-29
22376,1,0,187,0,-187
22377,0,0,46,0,-46
22378,1,0,10,0,-10
22379,1,0,36,0,-36
22380,1,0,134,0,-134
22381,1,1,664,1290,626
22382,0,0,35,0,-35
22383,0,0,18,0,-18
22384,0,0,32,0,-32
22385,0,0,26,0,-26
22386,1,0,28,0,-28
22387,0,0,2,0,-2
22388,0,0,59,0,-59
22389,1,1,48,1980,1932
22390,0,0,37,0,-37
22391,0,0,18,0,-18
22392,0,0,50,0,-50
22393,1,0,57,0,-57
22394,1,1,405,1316,911
22395,0,0,29,0,-29
22396,0,0,1,0,-1
22397,1,0,6,0,-6
22398,1,1,313,2286,1973
22399,1,1,597,1494,897
22400,1,1,528,1796,1268
22401,0,0,164,0,-164
22402,1,0,79,0,-79
22403,0,0,117,0,-117
22404,0,0,83,0,-83
22405,1,0,119,0,-119
22406,1,0,45,0,-45
22407,0,0,21,0,-21
22408,1,0,172,0,-172
22409,1,1,555,1220,665
22410,0,0,30,0,-30
22411,1,1,448,1244,796
22412,0,0,31,0,-31
22413,1,0,133,0,-133
22414,1,0,11,0,-11
22415,1,1,60,1576,1516
22416,0,0,26,0,-26
22417,1,0,122,0,-122
22418,1,1,758,1457,699
22419,0,0,50,0,-50
22420,1,1,57,1423,1366
22421,1,0,18,0,-18
22422,0,0,92,0,-92
22423,1,0,50,0,-50
22424,1,0,27,0,-27
22425,1,0,66,0,-66
22426,1,0,71,0,-71
22427,1,0,29,0,-29
22428,1,0,152,0,-152
22429,0,0,18,0,-18
22430,0,0,59,0,-59
22431,0,0,38,0,-38
22432,0,0,5,0,-5
22433,0,0,11,0,-11
22434,1,1,963,1272,309
22435,1,0,29,0,-29
22436,1,0,53,0,-53
22437,1,1,243,1236,993
22438,1,0,10,0,-10
22439,1,0,20,0,-20
22440,1,0,3,0,-3
22441,0,0,20,0,-20
22442,0,0,25,0,-25
22443,0,0,42,0,-42
22444,1,0,44,0,-44
22445,1,0,13,0,-13
22446,0,0,4,0,-4
22447,0,0,64,0,-64
22448,0,0,19,0,-19
22449,1,1,153,1234,1081
22450,1,0,33,0,-33
22451,0,0,97,0,-97
22452,1,1,148,1338,1190
22453,1,0,8,0,-8
22454,0,0,82,0,-82
22455,1,0,22,0,-22
22456,1,1,606,1296,690
22457,1,0,46,0,-46
22458,0,0,1,0,-1
22459,0,0,32,0,-32
22460,0,0,156,0,-156
22461,1,0,100,0,-100
22462,0,0,29,0,-29
22463,0,0,0,0,0
22464,1,1,229,1443,1214
22465,1,1,681,2989,2308
22466,0,0,7,0,-7
22467,1,0,11,0,-11
22468,1,1,198,1789,1591
22469,1,1,351,4329,3978
22470,0,0,29,0,-29
22471,1,1,81,1363,1282
22472,1,0,37,0,-37
22473,0,0,11,0,-11
22474,1,0,58,0,-58
22475,0,0,105,0,-105
22476,1,0,145,0,-145
22477,0,0,26,0,-26
22478,1,0,29,0,-29
22479,1,1,208,1977,1769
22480,1,0,72,0,-72
22481,1,1,462,1257,795
22482,1,0,84,0,-84
22483,1,0,51,0,-51
22484,0,0,26,0,-26
22485,0,0,72,0,-72
22486,1,1,442,1223,781
22487,1,1,378,1303,925
22488,0,0,24,0,-24
22489,1,0,0,0,0
22490,1,1,548,3271,2723
22491,0,0,235,0,-235
22492,1,1,1330,2088,758
22493,1,1,530,1289,759
22494,1,1,179,4449,4270
22495,0,0,12,0,-12
22496,0,0,24,0,-24
22497,1,1,164,1412,1248
22498,1,0,4,0,-4
22499,1,1,505,1384,879
22500,1,0,70,0,-70
22501,0,0,69,0,-69
22502,0,0,12,0,-12
22503,1,0,46,0,-46
22504,1,0,34,0,-34
22505,0,0,14,0,-14
22506,0,0,47,0,-47
22507,1,0,91,0,-91
22508,1,1,411,1276,865
22509,0,0,163,0,-163
22510,0,0,45,0,-45
22511,1,0,31,0,-31
22512,1,1,229,1493,1264
22513,0,0,4,0,-4
22514,1,0,32,0,-32
22515,0,0,47,0,-47
22516,1,0,2,0,-2
22517,1,1,1148,1792,644
22518,1,1,240,1307,1067
22519,0,0,98,0,-98
22520,0,0,65,0,-65
22521,0,0,25,0,-25
22522,1,1,1012,1322,310
22523,1,1,319,1272,953
22524,1,1,228,1393,1165
22525,1,1,667,1318,651
22526,0,0,20,0,-20
22527,1,1,360,1392,1032
22528,0,0,12,0,-12
22529,1,0,34,0,-34
22530,1,0,2,0,-2
22531,0,0,66,0,-66
22532,1,0,12,0,-12
22533,1,0,2,0,-2
22534,1,1,365,1868,1503
22535,0,0,19,0,-19
22536,0,0,67,0,-67
22537,1,1,171,1370,1199
22538,1,0,103,0,-103
22539,0,0,108,0,-108
22540,1,1,55,1355,1300
22541,0,0,75,0,-75
22542,0,0,100,0,-100
22543,1,0,70,0,-70
22544,1,1,823,1311,488
22545,1,1,59,1373,1314
22546,0,0,80,0,-80
22547,0,0,99,0,-99
22548,0,0,26,0,-26
22549,1,1,635,1417,782
22550,1,1,1418,1297,-121
22551,1,0,8,0,-8
22552,1,1,555,1884,1329
22553,1,1,373,1444,1071
22554,0,0,20,0,-20
22555,0,0,107,0,-107
22556,0,0,32,0,-32
22557,0,0,194,0,-194
22558,0,0,40,0,-40
22559,1,0,22,0,-22
22560,0,0,3,0,-3
22561,0,0,0,0,0
22562,0,0,85,0,-85
22563,1,1,296,1232,936
22564,1,1,30,1223,1193
22565,1,0,47,0,-47
22566,1,0,65,0,-65
22567,1,0,10,0,-10
22568,1,1,321,1354,1033
22569,1,0,3,0,-3
22570,0,0,1,0,-1
22571,1,0,30,0,-30
22572,0,0,12,0,-12
22573,0,0,61,0,-61
22574,1,1,924,2116,1192
22575,0,0,5,0,-5
22576,1,1,449,2037,1588
22577,0,0,13,0,-13
22578,1,0,1,0,-1
22579,0,0,21,0,-21
22580,1,1,356,1409,1053
22581,0,0,15,0,-15
22582,1,0,11,0,-11
22583,0,0,44,0,-44
22584,1,0,194,0,-194
22585,1,0,78,0,-78
22586,1,0,89,0,-89
22587,1,0,65,0,-65
22588,1,0,56,0,-56
22589,1,0,135,0,-135
22590,1,1,268,2362,2094
22591,1,0,33,0,-33
22592,0,0,52,0,-52
22593,1,0,2,0,-2
22594,1,1,362,1292,930
22595,1,0,140,0,-140
22596,1,1,743,1304,561
22597,1,1,227,1220,993
22598,1,1,689,1379,690
22599,1,1,83,1401,1318
22600,1,1,585,1457,872
22601,1,1,129,2048,1919
22602,0,0,2,0,-2
22603,0,0,19,0,-19
22604,1,0,32,0,-32
22605,1,0,17,0,-17
22606,1,1,939,1392,453
22607,0,0,19,0,-19
22608,0,0,4,0,-4
22609,1,0,21,0,-21
22610,1,1,631,1430,799
22611,0,0,26,0,-26
22612,1,1,133,1339,1206
22613,1,1,1074,1250,176
22614,0,0,27,0,-27
22615,0,0,65,0,-65
22616,1,1,2175,1522,-653
22617,1,0,51,0,-51
22618,0,0,12,0,-12
22619,1,0,76,0,-76
22620,1,0,153,0,-153
22621,0,0,8,0,-8
22622,0,0,105,0,-105
22623,1,0,28,0,-28
22624,1,0,15,0,-15
22625,0,0,16,0,-16
22626,1,0,93,0,-93
22627,1,1,1427,1331,-96
22628,1,1,410,1228,818
22629,1,0,75,0,-75
22630,0,0,35,0,-35
22631,0,0,111,0,-111
22632,1,0,21,0,-21
22633,0,0,55,0,-55
22634,0,0,25,0,-25
22635,1,1,63,1348,1285
22636,1,0,82,0,-82
22637,0,0,2,0,-2
22638,1,0,13,0,-13
22639,0,0,20,0,-20
22640,1,1,143,1271,1128
22641,0,0,16,0,-16
22642,0,0,217,0,-217
22643,1,1,295,1867,1572
22644,0,0,76,0,-76
22645,1,1,940,1328,388
22646,0,0,40,0,-40
22647,1,0,32,0,-32
22648,0,0,87,0,-87
22649,0,0,64,0,-64
22650,0,0,188,0,-188
22651,0,0,9,0,-9
22652,1,0,30,0,-30
22653,0,0,35,0,-35
22654,1,1,838,1566,728
22655,1,0,141,0,-141
22656,1,0,17,0,-17
22657,0,0,19,0,-19
22658,1,0,47,0,-47
22659,0,0,51,0,-51
22660,1,1,409,1373,964
22661,1,1,489,1319,830
22662,1,1,194,1371,1177
22663,0,0,74,0,-74
22664,1,0,80,0,-80
22665,1,0,80,0,-80
22666,1,1,244,1618,1374
22667,1,1,93,1674,1581
22668,1,1,206,2527,2321
22669,0,0,19,0,-19
22670,0,0,158,0,-158
22671,0,0,65,0,-65
22672,1,0,40,0,-40
22673,0,0,19,0,-19
22674,0,0,56,0,-56
22675,1,1,994,1307,313
22676,0,0,6,0,-6
22677,0,0,77,0,-77
22678,1,1,594,1202,608
22679,1,0,18,0,-18
22680,0,0,26,0,-26
22681,1,1,103,1377,1274
22682,1,1,205,1314,1109
22683,1,1,939,1225,286
22684,0,0,103,0,-103
22685,1,1,1306,1385,79
22686,0,0,26,0,-26
22687,1,0,66,0,-66
22688,0,0,39,0,-39
22689,1,1,193,1666,1473
22690,0,0,144,0,-144
22691,0,0,8,0,-8
22692,0,0,13,0,-13
22693,1,1,99,2211,2112
22694,1,0,9,0,-9
22695,0,0,67,0,-67
22696,1,0,2,0,-2
22697,0,0,1,0,-1
22698,1,1,893,2228,1335
22699,0,0,40,0,-40
22700,0,0,4,0,-4
22701,0,0,107,0,-107
22702,0,0,51,0,-51
22703,1,0,16,0,-16
22704,0,0,83,0,-83
22705,1,1,86,1540,1454
22706,0,0,2,0,-2
22707,0,0,113,0,-113
22708,0,0,120,0,-120
22709,1,0,21,0,-21
22710,1,1,1000,1237,237
22711,1,1,263,1200,937
22712,0,0,51,0,-51
22713,1,1,724,1237,513
22714,1,0,38,0,-38
22715,1,0,26,0,-26
22716,0,0,23,0,-23
22717,1,1,54,1391,1337
22718,1,1,509,1967,1458
22719,1,0,119,0,-119
22720,0,0,7,0,-7
22721,0,0,23,0,-23
22722,1,0,2,0,-2
22723,1,0,76,0,-76
22724,0,0,65,0,-65
22725,1,1,922,1353,431
22726,0,0,143,0,-143
22727,1,1,2534,1225,-1309
22728,1,0,5,0,-5
22729,1,1,970,1376,406
22730,0,0,11,0,-11
22731,0,0,9,0,-9
22732,1,0,143,0,-143
22733,1,0,131,0,-131
22734,1,1,3022,1203,-1819
22735,0,0,4,0,-4
22736,0,0,10,0,-10
22737,1,1,277,1255,978
22738,1,0,46,0,-46
22739,1,1,725,3382,2657
22740,1,0,176,0,-176
22741,0,0,48,0,-48
22742,0,0,13,0,-13
22743,0,0,10,0,-10
22744,1,1,632,1541,909
22745,0,0,28,0,-28
22746,1,0,15,0,-15
22747,1,0,161,0,-161
22748,0,0,21,0,-21
22749,0,0,63,0,-63
22750,1,0,18,0,-18
22751,1,0,6,0,-6
22752,1,0,29,0,-29
22753,1,1,204,1365,1161
22754,0,0,107,0,-107
22755,1,0,44,0,-44
22756,1,0,16,0,-16
22757,1,0,20,0,-20
22758,0,0,52,0,-52
22759,1,0,0,0,0
22760,1,1,1380,1599,219
22761,0,0,25,0,-25
22762,0,0,13,0,-13
22763,0,0,8,0,-8
22764,1,0,181,0,-181
22765,1,1,989,1683,694
22766,0,0,57,0,-57
22767,1,1,161,1225,1064
22768,1,0,149,0,-149
22769,1,0,2,0,-2
22770,0,0,119,0,-119
22771,0,0,8,0,-8
22772,0,0,20,0,-20
22773,1,1,460,1314,854
22774,1,1,216,1593,1377
22775,0,0,10,0,-10
22776,0,0,39,0,-39
22777,1,0,40,0,-40
22778,1,1,553,1627,1074
22779,1,1,1067,1278,211
22780,0,0,166,0,-166
22781,1,1,176,2075,1899
22782,1,0,4,0,-4
22783,0,0,18,0,-18
22784,1,1,1238,1218,-20
22785,1,0,137,0,-137
22786,1,1,753,1487,734
22787,1,0,104,0,-104
22788,0,0,4,0,-4
22789,0,0,197,0,-197
22790,1,0,5,0,-5
22791,1,1,205,1337,1132
22792,0,0,19,0,-19
22793,0,0,45,0,-45
22794,0,0,47,0,-47
22795,0,0,69,0,-69
22796,1,0,4,0,-4
22797,0,0,35,0,-35
22798,0,0,14,0,-14
22799,1,1,476,2401,1925
22800,1,1,816,1612,796
22801,1,1,974,1203,229
22802,0,0,47,0,-47
22803,0,0,85,0,-85
22804,0,0,29,0,-29
22805,1,0,79,0,-79
22806,1,0,43,0,-43
22807,0,0,112,0,-112
22808,0,0,7,0,-7
22809,0,0,21,0,-21
22810,1,1,542,1342,800
22811,0,0,7,0,-7
22812,1,1,2157,2056,-101
22813,1,1,1651,1289,-362
22814,1,0,3,0,-3
