ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
14813,35,21224.85870535419,0.11566752719548541,1,179,7134,3049,10004
14814,73,53578.35133550214,0.012795175183457224,1,484,5675,1479,6670
14815,20,20220.335523737413,0.1778793057924304,1,406,13327,1495,14416
14816,45,24327.378775893383,0.08180529020682781,1,236,6077,3428,9269
14817,19,33477.96992002372,0.21423630419533804,1,277,8154,1521,9398
14818,24,25342.403899203277,0.17300822970531865,0,26,0,0,-26
14819,27,37799.51102473041,0.06800822491660415,0,40,0,0,-40
14820,43,40158.926062298735,0.3099962528087859,1,440,5287,2001,6848
14821,36,24370.547072706548,0.03156164587899219,1,645,7078,5024,11457
14822,47,22486.148003711718,0.3448909008768804,1,949,6661,1758,7470
14823,53,21728.418028545904,0.05224600032219946,1,403,7808,1991,9396
14824,56,23435.011111728112,0.005214125186474998,1,323,6523,1485,7685
14825,18,35337.85085849257,0.11380579136068013,0,105,0,0,-105
14826,69,36769.38100929711,0.1337344289975783,1,374,5261,1617,6504
14827,47,20687.567264866084,0.1609444753128397,1,441,12968,1588,14115
14828,21,22138.32909576312,0.05466007935203172,0,0,0,0,0
14829,75,47396.294618755404,0.01777699057744119,0,76,0,0,-76
14830,54,20796.707686062775,0.37486171797146245,0,11,0,0,-11
14831,27,22179.469266823296,0.023136151086682277,1,623,7402,1613,8392
14832,29,26981.743245324786,0.349637327431928,0,23,0,0,-23
14833,29,23109.104654944513,0.22362587673171666,0,10,0,0,-10
14834,71,27981.404153683634,0.3859407201571339,1,176,5304,1940,7068
14835,58,20706.370950274933,0.042480163655087576,1,88,8423,1461,9796
14836,47,20028.7287488153,0.12641412683065478,1,117,6668,1741,8292
14837,69,20337.45655836394,0.0029394660283593495,1,823,6330,1566,7073
14838,24,20293.555979934503,0.14398363450708127,1,8,14902,1486,16380
14839,20,45599.264705224065,0.09986125274529466,1,323,8385,2363,10425
14840,55,25289.777587460827,0.05369315302594914,0,43,0,0,-43
14841,23,22133.570422549823,0.3135051010628355,1,523,21369,5271,26117
14842,67,20678.374670671,0.021568806676313307,0,36,0,0,-36
14843,46,24170.85055305037,0.1158672397722084,1,337,5425,2956,8044
14844,35,28085.836268367813,0.05409146482002726,0,13,0,0,-13
14845,32,20550.258845998575,0.08697398344576027,1,612,7149,2395,8932
14846,40,29462.855994135753,0.3039578488995736,1,144,7608,1560,9024
14847,21,21209.907383771937,0.051046371881307055,0,44,0,0,-44
14848,70,20798.523514810156,0.17558928574140675,1,729,8150,2011,9432
14849,45,21943.164545691732,0.06401211238392643,1,308,10586,1529,11807
14850,69,24809.485169772004,0.0676135678484001,0,153,0,0,-153
14851,44,20395.856638952264,0.027883400908554484,1,397,6160,1725,7488
14852,52,20754.704833528118,0.01768755945636023,1,679,5307,2108,6736
14853,49,28183.88403548282,0.031822613337781094,1,361,6358,1492,7489
14854,27,22905.715671746188,0.23590049089372866,1,443,9554,1527,10638
14855,21,26104.5424532705,0.027782963024396198,0,13,0,0,-13
14856,18,28390.819802184942,0.04224534872023969,0,12,0,0,-12
14857,26,23925.253824430736,0.04355720040723131,0,0,0,0,0
14858,45,26291.069856843344,0.3670989951331085,1,201,6624,2951,9374
14859,19,29910.6891670386,0.038467738740046595,1,858,8797,1778,9717
14860,59,39435.61122166781,0.10782130577573866,0,4,0,0,-4
14861,41,29563.094999887868,0.5455173251229597,0,4,0,0,-4
14862,48,32769.03429574706,0.34498169673366225,1,655,7933,1826,9104
14863,39,25115.474930118264,0.04618509615014124,1,465,13240,3802,16577
14864,32,28088.410023693308,0.18512230350220815,0,12,0,0,-12
14865,37,21196.24015381476,0.027331499648699246,1,820,7079,1506,7765
14866,61,23894.27515638239,0.15420004951072652,1,659,11549,1482,12372
14867,20,22364.11311871464,0.1693820013834165,1,490,7856,1548,8914
14868,21,42233.769949984286,0.10649159930584168,1,182,6264,2202,8284
14869,26,27873.002689302422,0.02260075999074126,1,543,23140,2834,25431
14870,39,23656.731233999933,0.09265574112203138,0,2,0,0,-2
14871,44,21585.510302318995,0.10209193137530614,1,1235,6321,1519,6605
14872,30,36185.751832813694,0.17528161261614614,1,253,8858,2277,10882
14873,19,24734.180991876794,0.05781331911640023,1,322,14113,1652,15443
14874,28,21254.354675908326,0.069445300225295,1,840,5482,1448,6090
14875,73,31478.791737288033,0.12642166091173715,1,144,5682,1560,7098
14876,32,20741.171551843563,0.13094002562412052,0,23,0,0,-23
14877,19,41794.498456578156,0.11026631142047683,0,5,0,0,-5
14878,47,46590.25623886954,0.0051408367312471654,1,1290,6139,2635,7484
14879,72,35157.53467643824,0.17704343833277225,1,650,5595,1651,6596
14880,47,25312.30943691334,0.22988714035063887,0,3,0,0,-3
14881,40,31908.055705483803,0.3923250989636165,0,155,0,0,-155
14882,32,24591.734393659368,0.21327335124685248,1,580,5684,2149,7253
14883,25,23279.935596078336,0.22021381685891112,1,237,7504,2580,9847
14884,39,25352.677538973905,0.1322023749105356,1,121,6401,2516,8796
14885,69,41984.52926680046,0.3563913334813017,1,296,13129,1844,14677
14886,34,20286.561151762173,0.009660224996699336,1,83,11670,1453,13040
14887,33,84147.96933405839,0.010464861690843546,0,6,0,0,-6
14888,64,24680.193019145092,0.01394949079431578,1,472,8176,1453,9157
14889,20,24654.443509372682,0.03988818230830882,1,1542,5283,1807,5548
14890,23,33623.22549642077,0.08352949676706216,1,206,6140,2032,7966
14891,25,20369.521044715762,0.10361569473857515,1,651,5273,2655,7277
14892,54,32248.89350009504,0.06891625600811663,1,479,8930,1574,10025
14893,55,47331.464002792265,0.0613748621424531,1,215,5319,3352,8456
14894,65,24235.517853803874,0.3345868940082333,1,956,6492,1582,7118
14895,53,24540.413676030188,0.05371584709651856,0,53,0,0,-53
14896,30,24606.305966077474,0.2393994008627728,1,217,30321,1739,31843
14897,51,28119.19221642771,0.007876703299387654,1,385,9676,2700,11991
14898,24,32815.472043645634,0.020224802274130184,1,549,5272,3427,8150
14899,70,49291.69090634459,0.11223562228032771,0,46,0,0,-46
14900,61,39850.02831450668,0.14069736734676744,0,14,0,0,-14
14901,65,47513.52869028108,0.293613331601153,0,65,0,0,-65
14902,20,22737.52482785771,0.08805731727897095,1,2088,6622,1902,6436
14903,24,46135.78602176853,0.033475684733792206,1,1246,11947,3741,14442
14904,24,20635.885879942598,0.08502206724675267,1,283,5576,1573,6866
14905,58,30970.077835152075,0.10830339898753517,1,1236,5952,2658,7374
14906,21,26092.496056138814,0.10882847418118821,1,219,7690,1947,9418
14907,31,23405.624350649236,0.12043663031572784,1,582,6640,1674,7732
14908,34,20229.22862208467,0.1658424074073793,0,89,0,0,-89
14909,25,23920.42221516535,0.11312151383817011,0,22,0,0,-22
14910,49,22857.325047907078,0.0428652964311141,1,35,7086,1546,8597
14911,34,23400.67909480848,0.3011430788252886,0,24,0,0,-24
14912,42,26161.746457488494,0.16446637124744384,1,7,7063,1657,8713
14913,22,22220.268855965922,0.2629295477294798,0,90,0,0,-90
14914,18,30613.401640029617,0.17514890608186867,0,5,0,0,-5
14915,66,23042.75000532324,0.23585911365419923,1,177,5290,1675,6788
14916,29,23504.33688760536,0.05162576207086518,0,123,0,0,-123
14917,18,25214.869501743728,0.03875954480717356,1,601,5546,3752,8697
14918,27,25912.383206297574,0.10608145297540841,1,232,6020,1624,7412
14919,50,24343.9180608794,0.30040663555450015,0,193,0,0,-193
14920,54,23333.88557484926,0.13508583335883032,0,88,0,0,-88
14921,21,20028.14547653174,0.01340294098376208,1,1196,5494,1516,5814
14922,28,20489.90348630498,0.23271975859706162,0,16,0,0,-16
14923,55,23647.700104359126,0.02426176941459211,1,48,26005,2156,28113
14924,32,21043.149001056452,0.2913268327680869,1,163,9332,1973,11142
14925,47,20000.409658066816,0.1334517493785691,0,7,0,0,-7
14926,57,28612.40457627066,0.030001192477391542,1,209,6108,2368,8267
14927,19,25151.789857194337,0.2090634186620984,1,1045,7341,2412,8708
14928,32,27367.033662315862,0.5011379922862826,0,31,0,0,-31
14929,22,25032.059810711704,0.4221414036628428,0,4,0,0,-4
14930,47,25532.934696052762,0.0909822215047673,1,1355,8084,1911,8640
14931,59,27101.402342608544,0.11322461522283128,0,62,0,0,-62
14932,50,24721.4619075129,0.1719892419903325,1,1178,5532,1534,5888
14933,33,30880.660526704774,0.03498452805436596,1,231,7030,2734,9533
14934,53,21520.426524416565,0.20914946450596342,1,328,11175,1464,12311
14935,74,76938.54018230042,0.1224897299708088,0,35,0,0,-35
14936,29,25657.46052605109,0.09270146925579746,1,1205,7820,2350,8965
14937,58,30541.56606077491,0.07300259491603389,1,876,6028,1662,6814
14938,25,24051.14438304675,0.34752237439338907,1,797,5882,2201,7286
14939,56,23362.2376236933,0.006508247797270555,1,55,9931,1623,11499
14940,43,20848.45022361646,0.07486630230567275,1,393,5825,1562,6994
14941,29,31019.963218881418,0.008487739899079109,1,677,18601,4996,22920
14942,40,24155.552074041796,0.043488414705834304,1,212,5309,1923,7020
14943,23,20427.667333534424,0.1123432408998128,0,115,0,0,-115
14944,27,27396.000547631582,0.008210189230534161,1,447,6897,1525,7975
14945,38,20334.241480352193,0.1324609506113068,0,56,0,0,-56
14946,29,124704.67860091529,0.04730216822363127,0,18,0,0,-18
14947,29,20259.750520190195,0.010693051038395102,1,938,6806,1442,7310
14948,63,22807.606671150334,0.21092614330853934,1,135,9165,1695,10725
14949,56,24497.747493865227,0.008161540310803933,1,222,5417,2490,7685
14950,39,32458.439443112227,0.18598095186824612,0,115,0,0,-115
14951,27,20709.460046171687,0.026825429164547013,0,7,0,0,-7
14952,20,23970.598277440928,0.08438351146427868,1,122,6973,1567,8418
14953,74,34355.576329890384,0.0914107728093531,1,443,8298,1633,9488
14954,57,24598.990586526572,0.2232278098666057,0,37,0,0,-37
14955,61,29854.889300779836,0.0835488114396704,0,24,0,0,-24
14956,23,22491.145012325218,0.009925270709009344,0,5,0,0,-5
14957,66,46738.67624321706,0.09988105496863571,1,375,10833,2008,12466
14958,52,21515.834528032774,0.015469431019361456,1,287,14827,1678,16218
14959,33,20171.71312520317,0.05190838951530426,0,4,0,0,-4
14960,32,22504.329271794646,0.37427569844831315,1,427,26653,1800,28026
14961,23,34265.00427080294,0.04068830703912904,1,541,10431,1690,11580
14962,39,20450.8236700044,0.03437836232726642,1,234,6804,1949,8519
14963,52,26893.84601575298,0.1027104338354915,0,20,0,0,-20
14964,40,34753.740633322384,0.5096614252064648,1,496,5691,3248,8443
14965,65,24953.936331800396,0.06572222247886036,1,193,5813,1592,7212
14966,72,22416.803058289166,0.06312684452513481,0,6,0,0,-6
14967,24,26110.959645988703,0.2583424984431565,1,733,5303,1669,6239
14968,46,20589.18703817661,0.18189374297449054,1,755,7953,3507,10705
14969,55,22466.763440071147,0.006585980222273132,1,639,9609,1622,10592
14970,19,47487.39488403631,0.2839296144597169,0,47,0,0,-47
14971,62,46056.731135150534,0.3356608632869064,0,16,0,0,-16
14972,32,34760.57069969497,0.018128734109984206,1,1751,13816,1692,13757
14973,70,49187.05837838437,0.055221099527870965,1,60,7173,1764,8877
14974,21,22913.460796341973,0.024584940586164675,0,92,0,0,-92
14975,51,20108.653292898452,0.22908181562299296,1,294,6152,3585,9443
14976,32,26240.67932468646,0.060170327629079555,1,128,5265,1650,6787
14977,25,33712.92309650865,0.0021550489996300538,0,1,0,0,-1
14978,18,27247.61689269039,0.1688121291784774,0,5,0,0,-5
14979,35,24431.76538635255,0.22262254229897946,0,33,0,0,-33
14980,75,45759.398744048136,0.02201234444504336,1,224,5578,1808,7162
14981,43,22336.33511273173,0.33712954703252,0,29,0,0,-29
14982,46,34687.238475422644,0.020499072811619917,1,52,7103,2072,9123
14983,26,23561.577253087828,0.011888316299411068,1,154,6321,3446,9613
14984,34,20129.89681884312,0.07271288867969973,1,708,11065,1989,12346
14985,22,35586.513708969695,0.26336026876243,1,1203,5248,8345,12390
14986,18,29759.308023006364,0.1552233021767898,1,145,11054,1703,12612
14987,21,23327.69336301683,0.04469296581353185,0,51,0,0,-51
14988,18,23771.838430776665,0.16984142865304178,1,185,5475,2081,7371
14989,68,76909.71899674104,0.4516282392116308,0,90,0,0,-90
14990,29,31635.769615440742,0.008972849152624465,1,1121,6658,3200,8737
14991,37,63026.80927999364,0.02225340259890968,1,545,9442,1750,10647
14992,64,21891.918047724415,0.23159596517573386,1,1038,6420,2961,8343
14993,61,27397.946702334615,0.004145039637985859,1,934,13404,1869,14339
14994,57,27350.424130243704,0.023085238198236307,1,626,7513,1899,8786
14995,67,27387.905479506768,0.3792059033388158,0,43,0,0,-43
14996,37,22513.447724923146,0.27090525026934204,1,204,22199,2803,24798
14997,49,26951.903568066962,0.11924636613881322,1,1149,7866,1666,8383
14998,50,27798.017896146383,0.11289284988349936,1,856,5323,2294,6761
14999,52,21354.169829169772,0.017332569869666747,1,1488,7615,2419,8546
15000,60,26497.391030749164,0.3600449184500928,1,994,5566,1618,6190
15001,30,42695.31266796488,0.16720684468147354,1,45,5500,1779,7234
15002,63,36983.9793130215,0.06821629837944443,1,387,12034,3404,15051
15003,33,22961.593647061087,0.10083382315134604,1,1868,8477,1528,8137
15004,44,31017.701864356346,0.005007584663753627,1,48,5310,2099,7361
15005,21,20872.073391828937,0.022103940985310277,1,591,7234,1530,8173
15006,45,37295.96725695452,0.014288746521997813,1,221,6109,1965,7853
15007,24,21440.897969978465,0.31851738043420896,1,603,6228,2702,8327
15008,35,25587.339412838497,0.0465146323429481,1,73,8439,2147,10513
15009,33,22349.275182897898,0.16890132414734024,1,170,9084,2230,11144
15010,20,20098.327202210847,0.021394088032549108,1,261,7308,2198,9245
15011,54,31255.883676421246,0.06841845864900153,1,1808,9900,1654,9746
15012,70,26716.794093759854,0.1532087199358091,1,327,6629,1611,7913
15013,58,20960.514866764355,0.21414949044411832,1,1515,6563,2746,7794
15014,22,25452.635915186944,0.24194100248346675,0,68,0,0,-68
15015,39,38746.73230115358,0.09540300793690241,0,50,0,0,-50
15016,70,53431.544031680736,0.3014906070670011,0,31,0,0,-31
15017,74,20268.957369190794,0.03280883219932862,1,3109,15236,1915,14042
15018,40,23075.24225066691,0.1498595683634823,0,29,0,0,-29
15019,59,24533.178271038323,0.015313519149218852,1,241,22642,2433,24834
15020,31,22236.51106411777,0.08684875580386132,1,53,5361,2538,7846
15021,33,24130.296935638216,0.22242182180052805,1,179,15084,1553,16458
15022,43,43584.7028193002,0.21935015508829964,0,55,0,0,-55
15023,61,22814.729104483948,0.036395995065054004,0,17,0,0,-17
15024,20,20117.220140802052,0.1969855879923416,0,50,0,0,-50
15025,26,29550.310019404205,0.136959195101618,0,24,0,0,-24
15026,32,41780.616802408,0.2141090001277746,1,470,5650,1588,6768
15027,30,22312.201759193238,0.012174091541161128,1,615,5608,1613,6606
15028,31,32479.653355186863,0.1149174290295395,1,1110,6123,2631,7644
15029,70,22045.685217858136,0.026984816440948106,1,395,8283,1698,9586
15030,42,24784.78850692331,0.032258801099528805,1,826,9778,1698,10650
15031,24,36988.3027079906,0.23706704181044452,0,18,0,0,-18
15032,23,25047.325297890853,0.055867780419843804,0,19,0,0,-19
15033,37,23276.334582025702,0.4589055747048975,1,704,10630,1525,11451
15034,36,23700.940316946602,0.006244149739274664,1,224,28432,1447,29655
15035,27,22463.290171353015,0.022649187484633213,1,844,6254,1515,6925
15036,36,22094.455592086826,0.14799880833123083,1,925,9054,1473,9602
15037,48,20024.20297963437,0.11753659668084727,1,229,5318,1609,6698
15038,30,21197.68251551822,0.11863886586296822,0,1,0,0,-1
15039,18,21820.416029486874,0.07659801229135858,0,143,0,0,-143
15040,31,38992.13849355259,0.0874830654002001,1,22,20132,1750,21860
15041,68,20929.55644358436,0.022232774690218386,1,122,13764,1753,15395
15042,22,20726.14843050014,0.25242528351272076,1,1510,8170,2265,8925
15043,61,29309.49408959871,0.06479259152657403,1,92,7130,2225,9263
15044,74,33420.468674974894,0.26043758463697964,1,315,5885,1704,7274
15045,33,28324.99536752616,0.10830499717449366,1,182,10586,1788,12192
15046,18,24220.980366414966,0.08552862005854217,1,1942,6380,2218,6656
15047,19,37966.628505450426,0.17380470324357383,0,23,0,0,-23
15048,59,24548.636633112877,0.12684020707446067,1,346,9293,5305,14252
15049,61,23649.537015786802,0.15832817355807313,1,985,6477,1885,7377
15050,42,20227.379984669835,0.31586105985918367,0,16,0,0,-16
15051,29,20545.674440505754,0.24084239297479523,1,323,13537,1831,15045
15052,36,29023.182281172816,0.16827166969946308,1,256,5567,1731,7042
15053,19,40023.983400354446,0.02737936879952714,1,725,5517,2195,6987
15054,57,30111.01411463743,0.02604493836354543,1,268,6400,2363,8495
15055,23,26469.03289551023,0.19842201264721337,1,1253,6223,1463,6433
15056,40,22870.740489937558,0.26807380778761153,0,154,0,0,-154
15057,20,20945.288929247323,0.31515741244310946,1,221,9145,2547,11471
15058,24,20852.56370955852,0.05425094861096345,1,300,5496,2332,7528
15059,74,23319.119765429376,0.0701051102773192,1,397,5683,1487,6773
15060,25,24916.014396241815,0.05549810518217074,1,636,15691,1759,16814
15061,70,63148.15308200173,0.05781506107146683,0,76,0,0,-76
15062,35,35127.342540276346,0.1063818732458264,1,389,5798,2334,7743
15063,23,21103.308779929703,0.0781301496562787,1,401,5669,1711,6979
15064,58,79604.71242683809,0.16838829991630055,0,36,0,0,-36
15065,20,28578.009187506315,0.03409111731520783,0,125,0,0,-125
15066,41,21937.066694915116,0.16664521833059137,1,363,5971,3547,9155
15067,57,44824.12737524037,0.05639393690121559,1,312,8083,2256,10027
15068,69,22516.483743176534,0.24328618154835277,0,4,0,0,-4
15069,40,22455.095292497015,0.2735336680762183,1,1255,6262,1580,6587
15070,61,27709.889867432965,0.042696727774404516,1,831,6458,2726,8353
15071,33,26272.43156243467,0.12141107301498452,0,1,0,0,-1
15072,49,26427.673706934813,0.009049434871874113,0,17,0,0,-17
15073,31,25368.80677682153,0.10810710439055658,0,27,0,0,-27
15074,31,26620.190319537232,0.15668137869916854,1,151,5778,2720,8347
15075,42,20691.686129400423,0.020584445963065946,1,88,6608,1625,8145
15076,24,20055.05449145034,0.09468008191590617,1,836,6281,1836,7281
15077,27,31196.444595335764,0.018839101565039068,1,58,9630,1898,11470
15078,33,20078.44162018066,0.20301758351049745,1,104,6317,1639,7852
15079,27,22841.696038953956,0.1563952367230818,1,881,5846,1494,6459
15080,48,22064.445200399317,0.021007420784478488,1,242,8011,1544,9313
15081,40,20268.477006605848,0.0273517920357858,1,585,6439,1629,7483
15082,38,22014.37265063003,0.1565250444830399,1,901,6909,1560,7568
15083,33,34035.176398554984,0.03816072367485116,1,152,5252,1898,6998
15084,47,29779.00695543049,0.1803572087893672,1,135,16818,1452,18135
15085,24,42152.48456094877,0.21039763749821327,1,486,5416,1496,6426
